% f evaluations | g evaluations | best noise-free fitness - Fopt (3.590000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.743465359e+05 +7.743824359e+05 +7.743824359e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
16 0 +6.528091512e+05 +6.528450512e+05 +6.528450512e+05 +7.8064e-01 +2.3970e+00 +5.4403e-01 +6.3346e-01 +4.8929e+00 -4.3130e+00 -2.3069e+00 -4.3399e+00 -4.9206e+00 -3.2275e+00 -3.0556e+00 -2.7026e+00 +1.9308e+00 -3.1751e+00 +1.2818e+00 -8.4999e-01 -1.9555e+00 +4.0691e+00 +4.9428e+00 +1.8315e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.137000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.777288378e+05 +3.777602078e+05 +3.777602078e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +3.039363127e+05 +3.039676827e+05 +3.039676827e+05 +1.8513e+00 -4.7669e+00 -2.7346e+00 +3.2647e+00 -4.2995e+00 -3.7282e+00 +4.0610e+00 +3.1830e+00 -5.5806e-01 -9.2621e-01 -3.3172e+00 -4.3724e+00 -2.8659e-01 -2.5093e+00 -1.2719e+00 -2.7332e-02 +4.1071e+00 -7.1752e-01 +1.9794e-01 -3.0627e+00
20 0 +2.384022672e+05 +2.384336372e+05 +2.384336372e+05 +3.4814e+00 +4.6198e-01 -2.5748e+00 +2.7111e+00 -3.7295e+00 +4.4760e-01 +9.3332e-02 +4.9138e+00 -3.8388e+00 -3.1973e+00 -1.9923e+00 -4.4511e+00 -1.2175e+00 +3.5344e+00 +3.8147e+00 -1.3223e+00 +4.1117e-01 +1.5670e+00 +1.7918e+00 -3.1886e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.286849989e+05 +3.276849989e+05 +3.276849989e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
39 0 +1.758409126e+05 +1.748409126e+05 +1.748409126e+05 -1.2257e+00 -3.9793e+00 +3.2922e+00 +1.7266e+00 -3.0400e+00 -1.9166e+00 +1.6210e+00 -4.4305e+00 -5.0739e-01 +3.0672e+00 -5.8478e-01 +7.6725e-01 -9.6312e-02 +4.5355e+00 -5.9844e-01 -1.1158e+00 -4.3749e+00 +4.1871e+00 -2.7322e+00 +3.1205e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.319200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.000870275e+06 +1.001002195e+06 +1.001002195e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 0 +6.556759330e+05 +6.558078530e+05 +6.558078530e+05 -4.6150e+00 -2.6503e+00 -4.3919e+00 -7.3998e-01 +3.2344e-01 +6.3163e-01 +3.0374e+00 +9.1876e-01 +6.2787e-01 +2.7559e+00 -4.5512e-01 -1.2107e+00 -4.4017e+00 +1.9625e+00 -4.6251e+00 -3.4337e+00 -1.9935e-01 +7.5608e-01 -4.6892e-02 +4.4714e+00
27 0 +5.740371949e+05 +5.741691149e+05 +5.741691149e+05 +1.2775e+00 +2.5702e+00 -2.8410e+00 -3.4271e+00 -1.4911e+00 +7.3121e-01 -1.1658e+00 +4.2531e+00 -3.5269e+00 +1.0066e+00 -2.4825e+00 -1.9570e-01 -2.5004e+00 +4.7448e+00 -2.2303e+00 -2.8297e+00 +1.4647e+00 -3.7879e+00 -2.2188e+00 +3.1516e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.908400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.310552413e+05 +1.316460813e+05 +1.316460813e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.749000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.886292825e+05 +2.886967725e+05 +2.886967725e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.085000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.673625172e+05 +1.673933672e+05 +1.673933672e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
