% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.620900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.270868857e+02 -3.350031143e+02 -3.350031143e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.164170598e+02 -3.456729402e+02 -3.456729402e+02 -4.4471e+00 -2.0662e+00 +2.5260e-01 -1.9077e+00 +2.6816e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.766000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.502431191e+02 +3.279031191e+02 +3.279031191e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.685533642e+02 +2.462133642e+02 +2.462133642e+02 +2.2644e+00 +3.5488e+00 +2.4377e+00 +4.3333e+00 -2.7314e+00
4 0 +8.511164969e+01 +1.627716497e+02 +1.627716497e+02 +2.5202e+00 -3.5219e+00 -8.2693e-01 +7.1369e-01 -2.1444e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.156800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.301878994e+02 +5.458678994e+02 +5.458678994e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.802916423e+02 +2.959716423e+02 +2.959716423e+02 +2.1035e+00 -2.7445e+00 -1.3018e+00 -1.1734e+00 -4.2181e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.710000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.700190966e+02 +2.663090966e+02 +2.663090966e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.939974338e+02 +1.902874338e+02 +1.902874338e+02 +4.2914e+00 -1.4667e+00 -2.0468e+00 +2.6290e+00 -2.8759e-03
