% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.769510028e+07 +2.769504534e+07 +2.769504534e+07
8 0 +2.157497573e+07 +2.157492079e+07 +2.157492079e+07
15 0 +1.853068121e+07 +1.853062627e+07 +1.853062627e+07
17 0 +1.303206592e+07 +1.303201098e+07 +1.303201098e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.211731163e+07 +4.211737076e+07 +4.211737076e+07
3 0 +2.898457154e+07 +2.898463067e+07 +2.898463067e+07
4 0 +2.433818301e+07 +2.433824214e+07 +2.433824214e+07
30 0 +1.318791592e+07 +1.318797505e+07 +1.318797505e+07
34 0 +1.177495129e+07 +1.177501042e+07 +1.177501042e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.893357181e+07 +1.893308028e+07 +1.893308028e+07
22 0 +1.844935646e+07 +1.844886493e+07 +1.844886493e+07
26 0 +1.441062109e+07 +1.441012956e+07 +1.441012956e+07
46 0 +1.249457942e+07 +1.249408789e+07 +1.249408789e+07
76 0 +1.214214701e+07 +1.214165548e+07 +1.214165548e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.334874622e+06 +9.334704422e+06 +9.334704422e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.529782787e+07 +1.529735812e+07 +1.529735812e+07
36 0 +1.106605517e+07 +1.106558542e+07 +1.106558542e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.191000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.483424824e+07 +2.483419633e+07 +2.483419633e+07
9 0 +2.473444422e+07 +2.473439231e+07 +2.473439231e+07
10 0 +2.337794509e+07 +2.337789318e+07 +2.337789318e+07
15 0 +1.719703180e+07 +1.719697989e+07 +1.719697989e+07
39 0 +1.578969966e+07 +1.578964775e+07 +1.578964775e+07
50 0 +1.143248336e+07 +1.143243145e+07 +1.143243145e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.808000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.373123353e+07 +1.373128161e+07 +1.373128161e+07
28 0 +1.348297708e+07 +1.348302516e+07 +1.348302516e+07
80 0 +1.261465428e+07 +1.261470236e+07 +1.261470236e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.058000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.931525684e+06 +8.931556264e+06 +8.931556264e+06
5 0 +7.020686823e+06 +7.020717403e+06 +7.020717403e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.994538819e+07 +1.994638819e+07 +1.994638819e+07
5 0 +1.797274821e+07 +1.797374821e+07 +1.797374821e+07
12 0 +1.763608776e+07 +1.763708776e+07 +1.763708776e+07
16 0 +1.123792585e+07 +1.123892585e+07 +1.123892585e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.236000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.087221132e+07 +2.087216896e+07 +2.087216896e+07
13 0 +2.061021000e+07 +2.061016764e+07 +2.061016764e+07
17 0 +1.975502328e+07 +1.975498092e+07 +1.975498092e+07
42 0 +1.302315188e+07 +1.302310952e+07 +1.302310952e+07
68 0 +1.244332946e+07 +1.244328710e+07 +1.244328710e+07
72 0 +7.396412440e+06 +7.396370080e+06 +7.396370080e+06
73 0 +7.077938059e+06 +7.077895699e+06 +7.077895699e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.187000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.991506892e+07 +3.991499705e+07 +3.991499705e+07
3 0 +2.777744590e+07 +2.777737403e+07 +2.777737403e+07
10 0 +2.228001480e+07 +2.227994293e+07 +2.227994293e+07
42 0 +1.843115257e+07 +1.843108070e+07 +1.843108070e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.650000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.795173442e+07 +2.795171792e+07 +2.795171792e+07
25 0 +1.967165840e+07 +1.967164190e+07 +1.967164190e+07
47 0 +1.360275353e+07 +1.360273703e+07 +1.360273703e+07
49 0 +1.244365478e+07 +1.244363828e+07 +1.244363828e+07
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.727123191e+06 +9.728123191e+06 +9.728123191e+06
50 0 +9.659402077e+06 +9.660402077e+06 +9.660402077e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.948779582e+06 +8.947779582e+06 +8.947779582e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.527400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.988194493e+07 +1.988179219e+07 +1.988179219e+07
21 0 +1.740533178e+07 +1.740517904e+07 +1.740517904e+07
77 0 +1.136363122e+07 +1.136347848e+07 +1.136347848e+07
