% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.078198516e+02 +9.860985161e+01 +9.860985161e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +5.779852712e+01 +4.858852712e+01 +4.858852712e+01 -5.1231e-01 +2.8545e+00 -4.7702e+00 +4.5600e+00 -3.4899e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.559900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.078198516e+02 +7.638098516e+02 +7.638098516e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +9.932229185e+01 +7.553122919e+02 +7.553122919e+02 +3.8758e+00 +3.7468e+00 +4.4450e+00 +4.9324e+00 +2.3958e-01
3 0 +7.995741542e+01 +7.359474154e+02 +7.359474154e+02 +4.6689e+00 -4.0536e+00 -4.0180e+00 -8.1500e-01 -7.8623e-01
8 0 +5.343325429e+01 +7.094232543e+02 +7.094232543e+02 -3.5891e+00 -2.6294e+00 -1.8160e+00 +1.1717e+00 -4.0968e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.671000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.078198516e+02 +1.745298516e+02 +1.745298516e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.838439950e+01 +1.350943995e+02 +1.350943995e+02 -4.1418e+00 -2.4229e-01 -2.0277e+00 -1.3257e+00 -3.5906e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.078198516e+02 +1.049489852e+03 +1.049489852e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +7.636687783e+01 +1.018036878e+03 +1.018036878e+03 -4.3585e+00 -2.9601e+00 -1.1982e+00 -2.9031e+00 -4.1945e+00
