% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.338461767e+06 +2.338538037e+06 +2.338538037e+06
2 0 +2.000760396e+04 +2.008387396e+04 +2.008387396e+04
40 0 +1.576647175e+04 +1.584274175e+04 +1.584274175e+04
69 0 +2.643182185e+03 +2.719452185e+03 +2.719452185e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.255000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.860709842e+06 +2.860687292e+06 +2.860687292e+06
4 0 +2.736876170e+06 +2.736853620e+06 +2.736853620e+06
5 0 +4.224857914e+05 +4.224632414e+05 +4.224632414e+05
20 0 +1.349195519e+05 +1.348970019e+05 +1.348970019e+05
21 0 +4.329186381e+04 +4.326931381e+04 +4.326931381e+04
70 0 +9.399467487e+03 +9.376917487e+03 +9.376917487e+03
72 0 +7.188713075e+03 +7.166163075e+03 +7.166163075e+03
76 0 +5.828436208e+02 +5.602936208e+02 +5.602936208e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.366000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.684344599e+03 +2.698004599e+03 +2.698004599e+03
47 0 +1.534967355e+03 +1.548627355e+03 +1.548627355e+03
64 0 +7.494020259e+02 +7.630620259e+02 +7.630620259e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.378400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.458408478e+06 +3.459346318e+06 +3.459346318e+06
5 0 +8.428255026e+05 +8.437633426e+05 +8.437633426e+05
10 0 +3.803339849e+04 +3.897123849e+04 +3.897123849e+04
44 0 +1.330529541e+03 +2.268369541e+03 +2.268369541e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-7.872000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.212839078e+07 +1.212831206e+07 +1.212831206e+07
5 0 +2.463347253e+04 +2.455475253e+04 +2.455475253e+04
70 0 +5.315784024e+02 +4.528584024e+02 +4.528584024e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.151000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.899122222e+06 +8.899080712e+06 +8.899080712e+06
3 0 +3.399252428e+06 +3.399210918e+06 +3.399210918e+06
4 0 +2.456381971e+06 +2.456340461e+06 +2.456340461e+06
9 0 +8.941741867e+05 +8.941326767e+05 +8.941326767e+05
10 0 +7.351983946e+02 +6.936883946e+02 +6.936883946e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.320700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.856327624e+06 +5.856459694e+06 +5.856459694e+06
2 0 +1.034634172e+06 +1.034766242e+06 +1.034766242e+06
4 0 +1.180574495e+05 +1.181895195e+05 +1.181895195e+05
30 0 +1.125795287e+05 +1.127115987e+05 +1.127115987e+05
56 0 +1.392384094e+03 +1.524454094e+03 +1.524454094e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.725000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.210758773e+05 +4.211731273e+05 +4.211731273e+05
3 0 +1.120937279e+04 +1.130662279e+04 +1.130662279e+04
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.033000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.360976664e+05 +4.360773364e+05 +4.360773364e+05
6 0 +2.832258196e+05 +2.832054896e+05 +2.832054896e+05
9 0 +1.251398807e+05 +1.251195507e+05 +1.251195507e+05
11 0 +3.761152868e+04 +3.759119868e+04 +3.759119868e+04
27 0 +2.514167048e+03 +2.493837048e+03 +2.493837048e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.431000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.868724839e+06 +1.868819149e+06 +1.868819149e+06
8 0 +4.538501796e+05 +4.539444896e+05 +4.539444896e+05
10 0 +4.186116012e+04 +4.195547012e+04 +4.195547012e+04
18 0 +3.467872247e+03 +3.562182247e+03 +3.562182247e+03
60 0 +1.674762178e+03 +1.769072178e+03 +1.769072178e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.436900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.721166385e+06 +1.721022695e+06 +1.721022695e+06
3 0 +2.456186047e+05 +2.454749147e+05 +2.454749147e+05
18 0 +4.591346952e+04 +4.576977952e+04 +4.576977952e+04
19 0 +4.264149805e+02 +2.827249805e+02 +2.827249805e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.533800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.755909768e+05 +7.752375968e+05 +7.752375968e+05
7 0 +3.166025797e+05 +3.162491997e+05 +3.162491997e+05
13 0 +2.203748073e+05 +2.200214273e+05 +2.200214273e+05
15 0 +9.630198468e+04 +9.594860468e+04 +9.594860468e+04
17 0 +2.433626603e+04 +2.398288603e+04 +2.398288603e+04
38 0 +4.921083556e+03 +4.567703556e+03 +4.567703556e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.910000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.776436563e+06 +2.776433653e+06 +2.776433653e+06
2 0 +1.018543746e+04 +1.018252746e+04 +1.018252746e+04
29 0 +4.485028811e+03 +4.482118811e+03 +4.482118811e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.970000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.522652653e+07 +1.522652356e+07 +1.522652356e+07
2 0 +1.149994835e+06 +1.149991865e+06 +1.149991865e+06
4 0 +3.892141531e+05 +3.892111831e+05 +3.892111831e+05
42 0 +2.557302569e+04 +2.557005569e+04 +2.557005569e+04
54 0 +1.640085107e+03 +1.637115107e+03 +1.637115107e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.996300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
