% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.036920862e+06 +6.036865922e+06 +6.036865922e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.085414487e+06 +2.085359547e+06 +2.085359547e+06 -2.7248e+00 +4.6898e-01 +7.1808e-01 -4.4052e+00 +1.8226e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.466699182e+06 +7.466758312e+06 +7.466758312e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.017829147e+06 +2.017888277e+06 +2.017888277e+06 -1.5872e+00 -1.3583e+00 -4.9395e+00 +2.1578e+00 -4.6593e+00
4 0 +3.909619590e+05 +3.910210890e+05 +3.910210890e+05 +4.5035e-01 +3.7176e+00 -3.6243e+00 -3.4037e+00 -3.1745e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.917801904e+04 +2.868648904e+04 +2.868648904e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.702574989e+07 +1.702557969e+07 +1.702557969e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.920219363e+06 +2.920049163e+06 +2.920049163e+06 +3.8559e+00 +2.2901e+00 -3.1213e+00 +4.0509e+00 +5.1327e-01
10 0 +7.596558308e+05 +7.594856308e+05 +7.594856308e+05 -3.8140e-01 -4.2527e+00 -2.4504e+00 +3.8521e+00 +2.7003e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
