% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.581765120e+02 +1.412365120e+02 +1.412365120e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.013431084e+02 +8.440310843e+01 +8.440310843e+01 +1.8930e+00 +6.7184e-01 -4.2610e+00 +3.2007e+00 +3.4653e+00 -3.4481e+00 +2.9480e+00 +1.2602e+00 -3.7530e+00 +7.7135e-01 +3.4158e+00 +3.6060e+00 +1.7087e+00 -1.3828e+00 -4.8610e-01 -3.9830e+00 +3.6734e-01 +8.9699e-01 +4.6656e+00 +6.5507e-01
13 0 +9.313047922e+01 +7.619047922e+01 +7.619047922e+01 +4.1358e-02 +4.0203e+00 +3.0237e+00 +5.7460e-01 +1.8433e+00 +2.9774e+00 +1.3516e+00 +4.4557e+00 -3.2884e+00 -1.6730e+00 +3.5016e+00 +4.5706e+00 -6.1007e-01 -1.1742e+00 -2.2006e+00 +1.9651e+00 -2.1222e+00 +2.1052e+00 -6.5261e-01 -1.9379e+00
26 0 +7.118602078e+01 +5.424602078e+01 +5.424602078e+01 -2.8199e+00 -4.8675e-01 -3.5760e+00 -4.0762e+00 +4.2811e+00 -7.5869e-01 +1.5232e+00 -9.2884e-01 -1.7369e+00 -2.2770e+00 +3.5711e+00 -3.3789e+00 +3.6357e+00 -3.7276e+00 -2.0377e+00 -4.4052e+00 +1.5284e+00 +2.8523e+00 -2.7909e+00 -1.7301e+00
35 0 +6.150323474e+01 +4.456323474e+01 +4.456323474e+01 -1.8209e+00 -9.0537e-02 -2.5374e+00 -4.2109e+00 +1.6447e+00 +3.9414e+00 +2.6822e+00 -4.9122e+00 -3.1023e+00 -1.0196e+00 -2.4585e+00 -2.3782e+00 -8.2856e-01 -3.8868e+00 -2.0113e+00 +4.0498e+00 +3.6723e+00 -1.1121e+00 -3.6559e+00 -1.0499e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.562307111e+01 +7.443307111e+01 +7.443307111e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.178320511e+02 +4.909820511e+02 +4.909820511e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
12 0 +2.123706501e+02 +4.855206501e+02 +4.855206501e+02 -1.5120e+00 -4.7980e+00 +3.2398e-01 +4.2849e+00 +4.1008e+00 -4.5109e+00 +1.5183e-01 -3.6279e+00 +4.1044e+00 -2.1376e+00 +1.7885e-01 -2.8488e+00 +6.3977e-01 +4.1030e+00 +3.6323e+00 -3.1938e+00 +1.3540e+00 +6.4522e-01 -3.5505e+00 +2.9077e+00
15 0 +1.649906263e+02 +4.381406263e+02 +4.381406263e+02 -1.2893e+00 -3.6298e+00 -4.7605e+00 +1.4582e+00 +1.9652e+00 -4.5389e+00 -4.6026e+00 +1.7187e+00 -4.1464e+00 +1.7877e+00 -3.5499e+00 +7.9559e-01 -4.2724e+00 +2.3441e+00 +3.5389e+00 -3.8341e-01 +2.7090e+00 +7.0437e-01 -1.6789e+00 +3.2954e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.493569195e+01 +8.211569195e+01 +8.211569195e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.545306338e+01 -9.244693662e+01 -9.244693662e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.817100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.909234177e+01 +5.308023418e+02 +5.308023418e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.646000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.499768670e+01 +1.853768670e+01 +1.853768670e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.920000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.112992861e+02 +1.504992861e+02 +1.504992861e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +9.514214535e+01 +1.343421453e+02 +1.343421453e+02 +3.6942e+00 +8.2371e-01 -3.7111e+00 +1.8446e+00 -8.7085e-01 -1.0395e+00 -3.2068e+00 +1.0967e+00 +2.3895e+00 -3.5204e+00 -2.9065e+00 +4.7453e+00 -2.3086e+00 +4.6238e+00 -3.9359e+00 +3.3813e+00 -3.4249e+00 -4.0287e+00 +4.6780e+00 -3.0557e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.225000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.574469083e+02 +1.251969083e+02 +1.251969083e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.030619317e+02 +7.081193165e+01 +7.081193165e+01 -2.1452e+00 -4.3722e+00 -2.3650e+00 -3.6546e+00 +1.8164e+00 -8.6817e-01 +2.4268e+00 -9.1751e-01 -3.2641e-01 +4.8869e+00 -1.6531e-01 -3.7258e+00 +2.4871e+00 +7.3830e-01 -1.4134e+00 +1.9405e+00 -4.2502e+00 -4.0880e-01 -1.8308e+00 +2.0834e+00
22 0 +6.416876851e+01 +3.191876851e+01 +3.191876851e+01 -1.3183e-03 +1.9231e+00 -3.5259e+00 -5.3081e-01 +1.7339e+00 -3.7937e+00 -1.8135e-01 -6.0361e-02 +3.4414e+00 +3.9132e+00 +1.5246e+00 +1.0956e+00 -4.6944e+00 -2.6584e-01 -3.9125e+00 +3.7006e+00 -1.7424e+00 +1.4848e+00 +3.7243e+00 +1.4657e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.681200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.145643061e+01 +4.495764306e+02 +4.495764306e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
17 0 +6.122866599e+01 +4.293486660e+02 +4.293486660e+02 -2.3683e+00 -4.1056e+00 +3.0460e+00 -2.5789e+00 -3.8748e+00 +3.8928e-01 +2.6748e+00 -3.2305e+00 -2.4050e+00 -2.5300e-01 +2.1587e+00 +3.6738e+00 +3.0657e+00 -3.1831e+00 +1.1239e+00 -3.0543e+00 +8.1486e-01 -4.9438e+00 +5.2478e-01 -4.3396e+00
