% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.342962888e+01 +6.420962888e+01 +6.420962888e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.992996188e+01 +6.070996188e+01 +6.070996188e+01 -3.1006e+00 -1.4258e+00 -2.2108e+00
5 0 +1.061420975e+01 +5.139420975e+01 +5.139420975e+01 -2.7696e+00 -1.5299e+00 -4.2883e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.240367020e+01 +1.080367020e+01 +1.080367020e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.578233172e+01 -3.350576683e+02 -3.350576683e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +6.778298582e+00 -3.640617014e+02 -3.640617014e+02 +4.1319e+00 -5.9076e-01 -1.5425e+00
6 0 +4.331476987e+00 -3.665085230e+02 -3.665085230e+02 -3.7202e+00 +2.1749e+00 -3.9532e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.256000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.303999905e+01 +2.047999905e+01 +2.047999905e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.663200109e+01 -1.592799891e+01 -1.592799891e+01 -1.9364e+00 +4.0832e+00 +3.4546e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.154000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.054857278e+01 +5.359485728e+02 +5.359485728e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.053867510e+01 +5.259386751e+02 +5.259386751e+02 -8.5246e-01 -8.4124e-01 +2.1637e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.628000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.782321205e+01 -4.845678795e+01 -4.845678795e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.967658101e+01 -6.660341899e+01 -6.660341899e+01 -1.7440e+00 +2.4675e+00 -3.2605e+00
