% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.724536382e+06 +6.724326502e+06 +6.724326502e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +4.544040937e+06 +4.543831057e+06 +4.543831057e+06 -7.1362e-01 +3.2742e+00 +5.7960e-01 -3.5000e+00 +2.5881e+00 -9.7797e-01 -7.8181e-01 -2.5533e+00 -4.2146e+00 +4.1804e+00
8 0 +4.254457806e+06 +4.254247926e+06 +4.254247926e+06 -3.3877e-01 +1.8382e+00 -3.9632e+00 -4.8390e+00 -4.6858e+00 -3.6664e+00 -5.9336e-01 -2.0604e+00 +2.9302e+00 +1.9364e+00
9 0 +3.867213617e+05 +3.865114817e+05 +3.865114817e+05 +4.2400e+00 +3.6700e+00 +1.9811e+00 +2.1926e+00 +1.3235e-01 -1.2044e+00 +2.2772e+00 -1.9113e+00 -1.4831e+00 +2.2246e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.336158548e+06 +3.336066458e+06 +3.336066458e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.141154787e+06 +1.141062697e+06 +1.141062697e+06 +3.8009e+00 +2.2403e+00 -4.2200e-01 -3.3989e+00 +3.4222e+00 +4.3835e+00 -3.8603e-01 +3.4992e+00 +1.2678e+00 +8.9058e-01
15 0 +8.633619423e+05 +8.632698523e+05 +8.632698523e+05 +1.3792e-01 +4.4451e+00 +3.2955e+00 -1.4632e+00 -5.1455e-01 -1.2812e+00 -1.0827e+00 -5.2477e-02 +1.9574e+00 +2.2304e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.789000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.333357179e+07 +1.333348390e+07 +1.333348390e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.861412583e+06 +5.861324693e+06 +5.861324693e+06 -1.0695e+00 +4.3174e+00 +4.6131e+00 +4.5206e+00 -2.6257e+00 +2.2488e-01 -2.2950e+00 -1.8256e+00 +7.4172e-01 +1.7632e+00
16 0 +5.503798788e+06 +5.503710898e+06 +5.503710898e+06 +3.9081e+00 +1.2238e+00 -1.0391e+00 +2.9324e-01 +4.1836e-01 -2.9030e+00 +4.9505e-01 +3.0950e+00 +2.3755e+00 +3.8440e+00
18 0 +5.059137809e+06 +5.059049919e+06 +5.059049919e+06 -1.8236e+00 -4.9375e+00 -3.5482e+00 +2.5284e+00 +1.6356e+00 -6.8759e-02 +1.6292e+00 +4.6833e+00 +8.5599e-01 +4.8574e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.201900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.959906569e+06 +2.960226759e+06 +2.960226759e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +1.642286867e+06 +1.642607057e+06 +1.642607057e+06 +4.1348e+00 -4.6430e+00 -3.3038e+00 -3.4079e+00 -2.4280e+00 +4.5537e+00 +4.2659e+00 -1.1705e+00 -2.3777e+00 +8.7129e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.042400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.113766513e+07 +1.113756089e+07 +1.113756089e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +1.011190687e+06 +1.011086447e+06 +1.011086447e+06 +1.0075e+00 -2.8078e+00 -9.9311e-01 -4.1359e+00 -1.4880e-02 -3.7065e+00 +2.4694e-01 +4.0644e+00 +2.8332e+00 -3.9657e+00
14 0 +8.901736332e+05 +8.900693932e+05 +8.900693932e+05 -3.2886e-02 +4.7188e+00 +9.7025e-01 +3.9641e+00 +1.4468e+00 -4.6133e+00 +3.9775e+00 +3.2856e+00 +4.6943e+00 -3.5991e+00
17 0 +4.720358728e+05 +4.719316328e+05 +4.719316328e+05 +3.2887e+00 -4.8508e+00 +3.3738e+00 -2.5229e+00 -4.0309e+00 +3.3117e+00 +7.5375e-01 +3.8879e+00 +3.0531e+00 -2.4696e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.785000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.154233696e+07 +1.154226911e+07 +1.154226911e+07 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +6.071325537e+06 +6.071257687e+06 +6.071257687e+06 +1.0116e+00 +4.9158e+00 +1.4299e+00 +2.8220e+00 -4.5057e+00 -3.9595e+00 -8.1742e-01 -3.8703e+00 -4.3936e+00 +1.3630e+00
5 0 +9.049484470e+05 +9.048805970e+05 +9.048805970e+05 -3.8747e+00 +3.2090e+00 -8.4163e-01 +2.4703e+00 +3.3801e+00 -3.2553e+00 -2.8462e-01 -6.0263e-01 -2.0749e+00 +3.8546e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.639800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
